Model,Username,User_Country,User_Province,User_City,User_PostalCode,Numpublication,NumPublicationAdoption,NumPublicationHelp,NumPublicationStray,NumComment,UserAge,Work,Studies,"Marital Status",Children,Housing,"Other Pets",NumPets,Gender,Specie,Chip,Sex,Race,Age,State
Pages,Virginia,Alemania,Teruel,Málaga,61762,2164,1857,242,65,1105,43,Médico cirujano,Tecnología y protección del medio ambiente,married,7,terraced house,snake,18,,,,,,0,
AnimalAdoption,Ella,España,Menorca,Peñarroya-Pueblonuevo,19514,4016,955,1089,1972,1567,37,Médico cirujano,Contabilidad y fiscalización,married,18,triplex,bunny,3,female,hamster,yes,intact_male,Sabueso Suizo,1,other
Animal,Peter,Malta,Palencia,Valladolid,13066,1710,935,432,343,1644,23,Arquitecto,Bellas artes,divorced,4,quadplex,hamster,3,,other,unknown,neutered_female,Fox terrier de pelo liso,20,unknown
PublicationAdoption,Rebecca,Cuba,Lanzarote,Martos,38191,4072,1604,1695,773,649,11,Paleontólogo,Magisterio,relationship,8,terraced house,hamster,4,female,snake,no,castrated_male,Mastín Español,8,sick
AnimalShelter,Joe,Mexico,Toledo,Llívia,60650,2788,1289,653,846,1438,22,Geógrafo,Mercadotecnia y publicidad,relationship,17,quadplex,bunny,16,nobinary,cat,unknown,intact_male,Basset Artesiano Normando,19,foster
Animal,Nathan,Singapur,Lanzarote,Huelva,25485,2697,518,1463,716,378,51,Cerrajero,Criminología,married,13,loft,,6,other,turtles,,unknow,Basset Hound,18,unknown
PublicationAdoption,Brad,Paraguay,Tenerife,,12682,1688,337,839,512,1502,44,Botánico,Sociología y antropología,,4,triplex,hamster,14,nobinary,turtles,,unknow,American Foxhound,13,vet
Pages,Joanne,Bolivia,Vizcaya,Sevilla,36482,2972,420,729,1823,152,7,Contador,Contabilidad y fiscalización,divorced,18,,dog,1,,,,,,0,
Animal,Edwin,Cuba,Lugo,Peñarroya-Pueblonuevo,72707,3842,636,1253,1953,1917,46,Físico,Contabilidad y fiscalización,married,16,,,8,female,turtles,yes,castrated_male,Braco de Ariege,9,healthy
Pages,Patricia,Pakistan,Huesca,Jaén,19015,3222,287,1268,1667,1032,45,Lechero,Bachillerato,married,10,attic,snake,10,female,,,,,0,
Pages,Gregory,Republica de Irlanda,Tarragona,San Martín del Rey Aurelio,48705,3987,1004,1515,1468,1617,98,Filólogo,Trabajo y atención social,,4,loft,other,0,female,,,,,0,
Pages,Laura,Republica de Irlanda,Lugo,Tineo,33782,2962,1385,1536,41,675,20,Secretaria,"Finanzas, banca y seguros",married,9,quadplex,dog,5,nobinary,,,,,0,
AnimalAdoption,Maribel,Republica Dominicana,Valladolid,Vilanova i la Geltrú,45854,3067,1244,1695,128,282,3,Electricista,Ingeniería mecánica y metalurgia,divorced,2,flat,snake,4,,cat,no,unknow,Cocker Spaniel Inglés,4,unknown
PublicationAdoption,Beverly,Paraguay,Ciudad Real,Huelva,67421,2803,1985,322,496,1767,9,Farmacólogo,Contabilidad y fiscalización,married,17,studio,dog,17,nobinary,bunny,no,unknow,Sabueso Serbio,7,sick
Pages,Debra,Singapur,Tarragona,Montilla,30710,1865,982,852,31,759,35,Bibliotecólogo,Ingeniería Informatica,divorced,0,semi-detached house,other,1,,,,,,0,
PublicationAdoption,Guadalupe,Colombia,Lugo,Guadalajara,78890,2320,1434,747,139,999,94,Enfermero,Psicología,divorced,8,quadplex,snake,3,nobinary,turtles,yes,neutered_female,Spaniel de Pont Audemer,18,healthy
AnimalAdoption,Lori,España,Santa Cruz de Tenerife,Melilla,90529,3315,825,1806,684,111,37,Psicólogo,Sociología y antropología,divorced,11,,turtles,0,,bunny,unknown,neutered_female,Smoushond Holandés,11,vet
Pages,Michael,Chile,León,Terrassa,77605,2979,1004,1202,773,806,44,Arquitecto,Derecho,relationship,8,flat,cat,2,,,,,,0,
Pages,Michael,Honduras,Albacete,Lucena,21712,4611,1812,1952,847,1873,42,Enfermero,Derecho,single,9,,turtles,9,male,,,,,0,
Animal,Donna,Cuba,Alava,Huelva,63708,2727,865,776,1086,1016,4,Paramédico,ESO,single,15,quadplex,snake,11,female,hamster,yes,castrated_male,Bouvier des Flandres,1,unknown
AnimalAdoption,Ashley,Guinea Ecuatorial,Fuerteventura,Villarrobledo,41522,3229,357,976,1896,495,72,Geógrafo,"Finanzas, banca y seguros",married,10,,bunny,17,,snake,unknown,neutered_female,American Foxhound,7,vet
AnimalAdoption,Wendy,Singapur,Tarragona,Guadalajara,12344,3128,1293,123,1712,667,91,Frutero,Trabajo y atención social,,17,apartment,turtles,0,male,cat,yes,unknow,Setter Irlandés,2,vet
AnimalAdoption,James,Malta,Lanzarote,Tortosa,37482,2104,210,1108,786,1023,88,Lavandero,Psicología,,10,terraced house,dog,7,nobinary,cat,yes,castrated_male,Irish Wolfhound,7,foster
PublicationAdoption,Kathleen,Ecuador,La Palma,Carmona,10373,3097,711,1893,493,697,42,Sociólogo,Trabajo y atención social,separated,19,detached house,,9,nobinary,dog,no,castrated_male,Balkan Hound,5,other
PublicationAdoption,April,Honduras,Lanzarote,Pontevedra,24075,3549,196,1799,1554,1999,6,Músico,Tecnologías de la información y comunicación,married,8,studio,hamster,18,nobinary,cat,no,neutered_female,Spaniel Tibetano,1,vet
Pages,Dwayne,Uruguay,Girona,Avilés,11885,4138,1347,1237,1554,503,91,Paleontólogo,Bachillerato,divorced,7,detached house,,20,female,,,,,0,
AnimalAdoption,Jennifer,Venezuela,Fuerteventura,Ciudad Rodrigo,74594,2666,374,691,1601,295,45,Abogado,"Negocios y administración, programas multidisciplinarios o generales",,4,triplex,dog,4,,cat,no,castrated_male,Eurasier,10,adopted
AnimalAdoption,Jimmie,Argentina,Málaga,Palma,87860,3469,1870,1147,452,1696,17,Profesor,Contabilidad y fiscalización,married,14,apartment,bunny,17,male,dog,,neutered_female,Laika Ruso Europeo,14,sick
AnimalShelter,Annie,Colombia,Menorca,Santa Coloma de Gramenet,72251,1703,5,763,935,1026,36,Cerrajero,Contabilidad y fiscalización,separated,12,apartment,other,3,nobinary,hamster,unknown,intact_female,Bobtail,20,adopted
Animal,Robert,Bolivia,Murcia,Baza,94517,3734,1296,1841,597,640,6,Contador,Sociología y antropología,separated,5,studio,dog,7,male,turtles,no,neutered_female,Rafeiro do Alentejo,9,dead
Animal,Jeremy,Ecuador,Cádiz,Ciudad Real,37986,1841,303,796,742,96,67,Mecánico,Economía,divorced,1,studio,cat,6,male,other,yes,unknow,Irish Wolfhound,11,unknown
Animal,Tina,Malta,Alava,Jaén,43088,1339,254,639,446,802,26,Farmacólogo,Economía,relationship,2,semi-detached house,bunny,10,other,turtles,,castrated_male,English Springer Spaniel,6,unknown
AnimalShelter,Bridgett,Francia,A Coruña,Lorca,96168,4037,863,1971,1203,334,14,Secretaria,ESO,married,17,apartment,other,0,male,bunny,unknown,unknow,Irish Wolfhound,16,sick
AnimalShelter,Ann,Bolivia,Mallorca,Vilagarcía de Arousa,76134,2408,540,1193,675,1511,29,Enfermero,"Finanzas, banca y seguros",relationship,13,duplex,dog,0,nobinary,dog,no,neutered_female,Gran Perro Japonés,15,adopted
Animal,Michael,Malta,Murcia,Lucena,49266,2836,96,1427,1313,23,62,Mecánico,Economía,relationship,14,detached house,snake,5,female,hamster,unknown,neutered_female,Greyhound,19,foster
PublicationAdoption,Barbara,Cuba,Castellón,Tarragona,33433,2077,891,764,422,1981,20,Geógrafo,Ingeniería química,single,2,flat,dog,8,male,hamster,,unknow,Terranova (Newfoundland),15,foster
Pages,Monica,Mexico,Palencia,Plasencia,22427,4820,1206,1811,1803,701,52,Computista,Bellas artes,divorced,7,,cat,12,,,,,,0,
Pages,Sheree,Bolivia,A Coruña,Murcia,48954,3333,189,1933,1211,1980,76,Biólogo,Administración y gestión de empresas,,2,duplex,other,16,,,,,,0,
Pages,Marvin,Republica Dominicana,Lugo,San Ildefonso,38897,3754,1094,1167,1493,751,79,Contador,Tecnologías de la información y comunicación,divorced,7,ground floor with garden,bunny,3,,,,,,0,
PublicationAdoption,Lilia,Honduras,Avila,Cáceres,57886,1438,1375,20,43,1477,6,Cocinero,ESO,relationship,15,,cat,5,,snake,unknown,neutered_female,Grifón de Bruselas,11,dead
AnimalShelter,Samuel,España,Valladolid,Reus,25236,1834,525,1020,289,271,6,Enfermero,Bellas artes,single,18,quadplex,bunny,20,,dog,,neutered_female,Basset de Westphalie,9,sick
Pages,Paul,Alemania,Toledo,La Línea,59329,2683,1641,77,965,1302,36,Lechero,"Negocios y administración, programas multidisciplinarios o generales",separated,1,triplex,snake,19,male,,,,,0,
AnimalAdoption,Robert,Chile,Huesca,Ciudad Real,43421,3097,1416,542,1139,44,58,Botánico,Sociología y antropología,relationship,16,semi-detached house,bunny,0,,hamster,no,intact_female,Jindo Coreano,19,adopted
AnimalAdoption,Trisha,Chile,Ibiza,Carmona,38950,4430,1960,1910,560,1239,30,Politólogo,Ingeniería química,divorced,15,studio,bunny,8,nobinary,hamster,unknown,neutered_female,Rottweiler,1,sick
Pages,Florence,Costa Rica,Huesca,Zaragoza,32166,2413,515,794,1104,18,23,Botánico,Mercadotecnia y publicidad,relationship,10,quadplex,bunny,9,,,,,,0,
Animal,Sharon,Mexico,Jaén,Ciudad Real,53529,4380,1347,1945,1088,1216,46,,Psicología,separated,9,studio,other,16,female,snake,no,intact_female,Flat Coated Retriever,12,other
PublicationAdoption,Cynthia,Peru,Salamanca,Guadalupe,76410,4093,1526,1589,978,653,17,Químico,Negocios y comercio,,5,quadplex,turtles,1,female,hamster,unknown,unknow,Basset de Westphalie,2,dead
AnimalAdoption,Deanna,España,Lanzarote,Santa Cruz de Tenerife,43126,3909,1352,1368,1189,1624,73,Músico,Derecho,single,3,terraced house,other,20,male,snake,yes,neutered_female,Leonberger,0,other
AnimalShelter,Kristen,Alemania,Madrid,Las Palmas,10579,955,330,283,342,312,71,Secretaria,Ciencias políticas,separated,18,loft,other,1,other,hamster,yes,neutered_female,Sabueso de Hamilton,6,other
AnimalShelter,Patrick,Malta,Segovia,Guadix,17848,2837,1481,1136,220,1065,59,Secretaria,Contabilidad y fiscalización,relationship,2,attic,,14,,hamster,,castrated_male,Kishu,3,unknown
PublicationAdoption,Gwendolyn,Guinea Ecuatorial,Huesca,Puerto Real,19111,3328,1498,1469,361,346,11,Profesor,Criminología,relationship,7,duplex,,6,other,dog,no,castrated_male,Shikoku,17,sick
AnimalAdoption,Albert,Costa Rica,Mallorca,Murcia,55175,2545,1454,608,483,1346,41,Filólogo,Bellas artes,separated,5,attic,other,6,other,turtles,,intact_male,Akita americano,3,adopted
AnimalShelter,Helen,Malta,Almería,Pontevedra,33677,3390,547,1368,1475,1956,51,Músico,Criminología,separated,3,quadplex,,17,,snake,,intact_female,Cocker Spaniel Inglés,14,adopted
Pages,William,Republica Dominicana,Palencia,Irun,85407,928,277,410,241,974,24,Cocinero,Economía,single,0,flat,dog,17,nobinary,,,,,0,
AnimalShelter,Mabel,Pakistan,Segovia,Melilla,31527,2941,257,1223,1461,918,78,Paramédico,Tecnología y protección del medio ambiente,single,17,ground floor,snake,13,female,other,yes,neutered_female,Boxer,5,unknown
PublicationAdoption,Kathryn,Cuba,Burgos,Maó,62968,3188,1443,545,1200,1824,59,Lavandero,Bachillerato,relationship,0,ground floor with garden,cat,11,male,turtles,no,unknow,Sabueso de Hygen,15,vet
Pages,Jon,Uruguay,Toledo,Navarra,22155,4942,1236,1975,1731,1006,86,,Economía,,1,flat,hamster,13,male,,,,,0,
AnimalAdoption,Florence,El Salvador,Teruel,Jaca,52415,4558,1848,1215,1495,1225,88,Periodista,Criminología,separated,14,,snake,12,male,hamster,no,intact_male,Kishu,7,healthy
AnimalShelter,Robert,Mexico,Murcia,Vic,46029,2898,553,1042,1303,1889,17,Politólogo,ESO,separated,13,triplex,cat,9,female,hamster,unknown,intact_female,Cao de Fila de Sao Miguel,13,vet
PublicationAdoption,Linda,India,Toledo,Vic,70381,2995,48,1328,1619,541,34,Paramédico,Psicología,,5,loft,cat,0,nobinary,other,unknown,neutered_female,Akita americano,17,vet
PublicationAdoption,Christina,Chile,Lanzarote,Portugalete,75822,2672,1739,105,828,1816,91,Técnico de sonido,Magisterio,married,1,attic,hamster,3,nobinary,cat,,intact_male,Gran Perro Japonés,10,foster
PublicationAdoption,Craig,Pakistan,Santa Cruz de Tenerife,Torrelavega,32470,1852,937,116,799,1863,90,Mecánico,Ingeniería mecánica y metalurgia,,0,semi-detached house,dog,0,nobinary,other,unknown,unknow,Gordon Setter,15,unknown
AnimalShelter,Anne,Pakistan,Cádiz,Valladolid,99253,3548,1356,208,1984,1377,83,Lavandero,Economía,relationship,7,semi-detached house,snake,12,male,snake,unknown,intact_male,Curly Coated Retriever,15,dead
AnimalAdoption,Constance,Pakistan,Lugo,Lleida,77634,1759,594,102,1063,1807,85,Músico,Ingeniería química,divorced,15,quadplex,snake,15,male,snake,unknown,neutered_female,Black and Tan Coonhound,11,adopted
AnimalAdoption,Terry,España,Avila,Lleida,66305,2396,26,744,1626,986,42,Químico,Ingeniería Informatica,separated,8,studio,snake,4,female,other,unknown,intact_male,Spitz de Norbotten (Norbottenspets),0,dead
Animal,Letha,Alemania,Asturias,Aranjuez,82166,4932,1299,1674,1959,461,3,Biólogo,Economía,divorced,8,studio,cat,2,other,hamster,unknown,intact_male,Bavarian Mountain Scenthound,12,vet
PublicationAdoption,Debra,Ecuador,Huelva,Montilla,98076,4953,1729,1730,1494,943,39,Psicólogo,Administración y gestión de empresas,separated,6,semi-detached house,snake,0,other,other,no,intact_female,Terrier negro ruso,12,healthy
PublicationAdoption,Suzanne,España,Guadalajara,Torrelavega,71764,2710,664,1430,616,891,99,Cocinero,Administración y gestión de empresas,divorced,12,,snake,8,other,other,,neutered_female,Terrier galés,1,healthy
AnimalShelter,Laurel,Mexico,Murcia,Reus,72686,3200,981,787,1432,1389,14,Paleontólogo,Tecnología y protección del medio ambiente,divorced,5,,other,4,other,snake,,unknow,Hokkaido,19,sick
PublicationAdoption,Mary,Venezuela,Ciudad Real,Canary Islands,16999,1897,1167,419,311,537,55,Psicólogo,Criminología,relationship,7,apartment,turtles,17,male,bunny,,intact_female,Dogo de Burdeos,18,other
Pages,Tiffany,Chile,Murcia,Tomelloso,31419,3672,1436,1109,1127,948,12,Archivólogo,Contabilidad y fiscalización,relationship,4,detached house,snake,3,other,,,,,0,
AnimalAdoption,Amy,Colombia,Navarra,Caravaca,30568,2988,940,792,1256,461,53,Carpintero,Magisterio,single,5,ground floor,other,7,,bunny,no,intact_female,Rafeiro do Alentejo,2,vet
Animal,Joanne,Alemania,Palencia,Balearic Islands,52159,1919,991,217,711,266,98,Arquitecto,"Negocios y administración, programas multidisciplinarios o generales",married,10,semi-detached house,hamster,20,nobinary,hamster,unknown,intact_male,Braco de Ariege,14,other
AnimalAdoption,Rebecca,Paraguay,Málaga,Pamplona,24200,3317,94,1509,1714,1089,45,Cerrajero,Tecnologías de la información y comunicación,relationship,14,triplex,hamster,11,female,hamster,yes,intact_female,Boyero de las Ardenas,5,adopted
Pages,Kyle,Alemania,Girona,Girona,36147,3432,1232,1238,962,439,40,Músico,"Finanzas, banca y seguros",single,16,ground floor,cat,19,,,,,,0,
AnimalAdoption,Mickey,India,Almería,Aranjuez,33024,3662,1697,450,1515,1905,95,Matemático,Sociología y antropología,separated,16,ground floor,snake,8,female,hamster,no,neutered_female,Irish terrier,18,unknown
Animal,Johnny,Peru,Palencia,Tomelloso,49354,4766,1762,1436,1568,1875,82,Farmacólogo,Criminología,married,0,bungalows,hamster,19,male,other,no,castrated_male,Gos dAtura Catalá,16,adopted
PublicationAdoption,Richard,Cuba,Menorca,Luarca,28210,3267,968,300,1999,327,1,Matemático,Ingeniería mecánica y metalurgia,single,5,flat,turtles,3,male,dog,unknown,intact_female,Epagneul Picard,0,adopted
PublicationAdoption,Erin,Costa Rica,Girona,Jaén,62458,3407,816,673,1918,1956,39,Cerrajero,Derecho,single,11,triplex,,14,other,hamster,no,neutered_female,Norfolk terrier,11,dead
Animal,David,Colombia,Barcelona,Granada,77931,3679,1512,642,1525,432,29,Electricista,Tecnología y protección del medio ambiente,divorced,18,studio,snake,9,nobinary,dog,unknown,intact_female,Kromfohrländer,16,unknown
PublicationAdoption,Tara,El Salvador,Granada,L’Hospitalet de Llobregat,35313,4243,1448,1523,1272,894,25,Electricista,Tecnologías de la información y comunicación,divorced,6,triplex,turtles,17,female,bunny,,intact_male,Galgo Italiano,2,healthy
Pages,Thomas,Pakistan,Murcia,Lucena,98811,2880,1182,63,1635,1881,22,Farmacólogo,Ingeniería química,,20,duplex,,11,other,,,,,0,
Animal,Eugene,Guinea Ecuatorial,Santa Cruz de Tenerife,Dos Hermanas,58220,4018,1816,1399,803,1976,47,Archivólogo,Negocios y comercio,separated,2,duplex,snake,2,female,turtles,no,castrated_male,Dogo del Tibet,15,foster
AnimalAdoption,Arianna,Ecuador,Cantabria,Sestao,20765,2585,217,1868,500,1412,67,Contador,Tecnología y protección del medio ambiente,married,1,loft,snake,18,male,bunny,no,unknow,Epagneul Picard,20,healthy
PublicationAdoption,Marti,Cuba,Zaragoza,Eibar,42655,5595,1820,1864,1911,1889,79,,Derecho,relationship,7,flat,dog,8,other,dog,,castrated_male,Basset Alpino (Alpine Dachsbracke),8,healthy
Pages,Wilson,India,Guipuzcoa,Granollers,56991,3128,157,1739,1232,920,67,Abogado,Ingeniería mecánica y metalurgia,,15,ground floor with garden,dog,20,nobinary,,,,,0,
Animal,John,Singapur,Navarra,Zaragoza,57521,2338,1435,790,113,1416,36,Politólogo,Trabajo y atención social,separated,16,terraced house,snake,19,,other,no,castrated_male,Mastín de los Pirineos,11,dead
Pages,Clifford,Ecuador,Mallorca,Ciudad Rodrigo,82148,3036,784,1263,989,445,19,Profesor,"Negocios y administración, programas multidisciplinarios o generales",,7,semi-detached house,turtles,4,male,,,,,0,
Animal,Jason,India,Cuenca,Madrid,64509,3938,1412,1838,688,1676,47,Geógrafo,Negocios y comercio,separated,20,ground floor,other,19,other,other,unknown,intact_female,Fox terrier de pelo de alambre,0,dead
AnimalShelter,Robert,Malta,Madrid,Arcos de la Frontera,70913,2907,100,1166,1641,995,8,Físico,Ingeniería mecánica y metalurgia,,13,duplex,hamster,4,,turtles,unknown,castrated_male,Bulldog americano,9,healthy
PublicationAdoption,Jeffrey,Peru,Granada,Dos Hermanas,79790,2341,972,141,1228,1329,78,Químico,"Negocios y administración, programas multidisciplinarios o generales",divorced,8,terraced house,bunny,20,,dog,yes,intact_female,American Foxhound,17,healthy
Animal,Eveline,Venezuela,Granada,Zaragoza,80270,2056,979,655,422,221,36,Carpintero,Bellas artes,married,16,duplex,cat,2,nobinary,cat,no,intact_female,Griffon Bleu de Gascogne,15,dead
AnimalAdoption,Jim,Bolivia,Badajoz,Mérida,50316,3318,1613,428,1277,789,42,Mecánico,Sociología y antropología,separated,0,quadplex,snake,8,other,hamster,unknown,unknow,Dunker,2,sick
PublicationAdoption,Annie,Alemania,Burgos,Ortigueira,86936,3469,957,1938,574,529,27,Cerrajero,Trabajo y atención social,,11,loft,hamster,7,male,turtles,yes,neutered_female,Boyero de Entlebuch,18,foster
PublicationAdoption,Randy,Singapur,Menorca,Vic,66047,2618,738,760,1120,522,15,Carpintero,Derecho,single,20,attic,other,15,,snake,yes,castrated_male,Braco Alemán de pelo duro,19,adopted
AnimalShelter,Byron,Reino Unido,Guipuzcoa,Galicia,31236,2693,963,964,766,1979,27,Mecánico,Tecnología y protección del medio ambiente,separated,1,bungalows,hamster,6,,other,no,intact_female,Laika de Siberia Oriental,6,unknown
AnimalAdoption,William,Singapur,Salamanca,Lora del Río,37822,2652,1836,474,342,924,9,Enfermero,Derecho,single,9,apartment,,11,other,cat,yes,neutered_female,Irish soft coated wheaten terrier,7,vet
Pages,Pablo,Honduras,Córdoba,Torrelavega,75614,1150,316,741,93,1899,72,Médico cirujano,Tecnologías de la información y comunicación,separated,9,apartment,,0,,,,,,0,
Pages,Patricia,Uruguay,Cantabria,Andújar,13075,2685,1098,641,946,180,91,Músico,Magisterio,separated,14,detached house,hamster,19,male,,,,,0,
PublicationAdoption,Letha,Chile,Alicante,Ciudad Real,52422,1168,162,83,923,510,23,Archivólogo,Tecnologías de la información y comunicación,married,2,ground floor with garden,cat,11,nobinary,snake,yes,castrated_male,Chow Chow,14,other
PublicationAdoption,Shirley,Alemania,Las Palmas de Gran Canaria,Irun,84588,4577,1466,1735,1376,575,100,Cerrajero,Ingeniería química,single,3,terraced house,,14,,dog,,neutered_female,Scottish terrier,20,healthy
